Date,gdpr1,gdpr2,cpi,bond20yr,bond30yr,fedfunds,cpir,wpir,unemp,employ
2011-09-14,15924.84786279163,15872.573456466436,2.26527613467268,2.596151870176256,2.7968518457360148,0.040051669596389936,3.08309009569546,8.81801079564647,9.001790457986155,132347.69440713135
2011-09-15,15923.491781281751,15871.81670820871,2.2653380522848474,2.5983388199154374,2.8024896670187833,0.039608324145385024,3.0849929974493637,8.815421339450047,9.001592211932795,132347.16318036083
2011-09-16,15921.874890930505,15871.151009485426,2.2654007164505368,2.6011051738671913,2.80868342465805,0.03955722566083193,3.0874226722668805,8.813165020286789,9.001384749633155,132346.90237486217
2011-09-19,15915.547925841825,15869.737881831266,2.265588671751498,2.6126217400632807,2.83021469799974,0.04166963404253304,3.0976917382182756,8.808070938122537,9.000784018797761,132347.65016796687
2011-09-20,15912.989936623222,15869.473329732691,2.2656497440569403,2.6174367420374205,2.8382394184655046,0.043083011402460354,3.1020212258556685,8.806810698163554,9.000611179432472,132348.36991530348
2011-09-21,15910.235383824913,15869.31745235331,2.265709232618687,2.6226875382796844,2.8466176325052603,0.04482031070417848,3.106747961639221,8.805704814854248,9.00045900879088,132349.3012732889
2011-09-22,15907.304543746552,15869.273131489035,2.2657666671052055,2.628340864229918,2.8553063313394444,0.04685897285002367,3.1118314549345922,8.804713216792154,9.000329619211339,132350.42813555573
2011-09-23,15904.219773909008,15869.342938971731,2.2658215894304727,2.634362567109338,2.864262397155939,0.049174048193644425,3.1172271253923634,8.80379575304688,9.000223649234455,132351.73337672008
2011-09-26,15894.291933973598,15870.257269813957,2.265967004329286,2.654288610195244,2.89230820462113,0.057498682991409006,3.1347892521878853,8.801097440748284,9.000029771197037,132356.53701190342
2011-09-27,15890.848548372307,15870.801557281407,2.266007736530832,2.6614336679391273,2.9019106324154893,0.0606327269627297,3.140921723342282,8.800093177463738,8.999993303451467,132358.3711120593
2011-09-28,15887.385876554576,15871.46663200015,2.266044040441681,2.668772041180572,2.9115732672631824,0.06389340383042413,3.1470983167038673,8.798980528389771,8.999960539492788,132360.28966577593
2011-09-29,15883.933501826094,15872.252282754083,2.2660756414379732,2.676269532725748,2.9212581702560128,0.06724808892883176,3.1532600911987556,8.797730129414022,8.999923080114156,132362.27361613573
2011-09-30,15880.521195072304,15873.157691012511,2.2661023103809477,2.683892715867095,2.930929084459323,0.07066407410681656,3.159347674107317,8.796315975865863,8.99987117842665,132364.30425669308
2011-10-03,15891.26202258912,16003.741938232795,2.268236077775697,2.743472443208665,3.0056961753455846,0.06150857373905681,3.158836296108465,8.887839574189485,8.852843999834661,132536.15771912024
2011-10-04,15888.300480712867,16005.104942962713,2.268241727559399,2.7512855499488116,3.014988007767446,0.06485284604777054,3.1640459378816566,8.88558753442838,8.852613746297278,132538.2008500975
2011-10-05,15885.519732514116,16006.573465658304,2.2682420639821257,2.759074527939215,3.0241152667634736,0.06810530801719201,3.1688991998657245,8.883101251365702,8.852304183625224,132540.20799849767
2011-10-06,15882.944161112791,16008.142490856093,2.268237171275142,2.7668137638131016,3.033054733114366,0.07123957668574377,3.173346724043054,8.88037949749155,8.851900159808036,132542.16572880434
2011-10-07,15880.596227810143,16009.80626176166,2.2682271866404964,2.7744792997191623,3.0417856252619386,0.07423131179231869,3.1773428155071244,8.877425354753024,8.851386210157386,132544.0618732662
2011-10-10,15875.108807192399,16015.297516745251,2.268168810780779,2.796819864791866,3.0665556782590833,0.08214301515509373,3.1862308205186234,8.86726106489613,8.849029676289788,132549.2793842111
2011-10-11,15873.849080009053,16017.268202699093,2.268140822401887,2.803985467417154,3.0742931223955057,0.08436923022512313,3.188054340855538,8.863488822269636,8.84792218555523,132550.83478193672
2011-10-12,15872.892264983286,16019.294158188657,2.2681091466014403,2.8109834985105415,3.0817542531209767,0.08636859456759939,3.1892691661435153,8.859557853702809,8.846629880309631,132552.28843494804
2011-10-13,15872.244706428497,16021.365536596724,2.2680741844529084,2.8178003427039853,3.0889323800391146,0.08813263927744716,3.189860721562522,8.855492459740447,8.845139737206543,132553.63652627854
2011-10-14,15871.90954059839,16023.471937055658,2.268036366797998,2.8244240247796357,3.0958228857458763,0.08965584617307801,3.1898206963675864,8.85131920273677,8.843439867618601,132554.87658842822
2011-10-17,15872.760428742675,16029.890153795439,2.267910422635562,2.8430396240826727,3.1147509361092918,0.0927692360476196,3.185924889167831,8.838441560998834,8.836984076145297,132557.9428837275
2011-10-18,15873.640325558186,16032.023616447012,2.267865895536185,2.8488014162785995,3.1204817049443427,0.09333214260404843,3.1834049621733307,8.83413040545722,8.834355740306036,132558.75087696142
2011-10-19,15874.79893467765,16034.133935703947,2.2678209188299006,2.8543323629298927,3.125928179326812,0.09366964023736508,3.180309226243716,8.82986051211747,8.831481717169929,132559.4562952098
2011-10-20,15876.219870028674,16036.20875749838,2.267775982036283,2.8596287810974776,3.131095245754895,0.09379272095987796,3.176668085290005,8.825661200709591,8.828360615397187,132560.06312606763
2011-10-21,15877.883759494394,16038.235680073116,2.2677315630588444,2.864688057764786,3.1359888201514408,0.09371464161708949,3.172517989406,8.821560348210932,8.82499326565299,132560.57605795783
2011-10-24,15884.098289880594,16043.906217446767,2.2676058918320336,2.878430992562126,3.149099762584027,0.09243540521235466,3.1574627875954886,8.81009479977125,8.813456948266724,132561.6061843185
2011-10-25,15886.486909658393,16045.619750930335,2.2675678830227106,2.882533721963548,3.1529734358928754,0.09172273205019088,3.151751125698486,8.806619838231661,8.809159772477477,132561.7999481019
2011-10-26,15888.983587764593,16047.22585910284,2.2675324031811086,2.8863990905775028,3.156613020787785,0.09090107409309492,3.145791489281325,8.803343655682639,8.804655917048049,132561.92927639416
2011-10-27,15891.55547132759,16048.713784489846,2.2674997423216188,2.89002904115213,3.1600273180762057,0.08999219133559364,3.139648664600128,8.800275512389268,8.799960455020614,132562.00036537155
2011-10-28,15894.168435835076,16050.073365735163,2.2674701428744277,2.8934260145548203,3.1632251279018355,0.08901828200543377,3.1333903599934056,8.797420290321705,8.795090752913625,132562.0192264614
2011-10-31,15901.90053425943,16053.291166295554,2.2674013590445368,2.9022498932736447,3.171605434789889,0.08592871430860671,3.114630146936263,8.79011117618957,8.779642184896618,132561.81753551986
2011-11-01,15929.497889587663,16080.447865384083,2.2717870035236425,2.757814739487981,3.042677634101517,0.09355736171286944,3.090574870963609,8.89510822727863,8.678454947825173,132708.42721885795
2011-11-02,15931.783690160866,16081.039997146025,2.271774488750444,2.760097671210638,3.0449181524619755,0.09258596421724438,3.0848117834088824,8.893226087336078,8.67304705437221,132708.2614721318
2011-11-03,15933.898380588224,16081.459868825228,2.2717653531354824,2.762170424953875,3.0469898717116073,0.09167554053486393,3.0793640505163813,8.89148675565048,8.667610473736985,132708.07021670422
2011-11-04,15935.808696275923,16081.703640864962,2.2717594519103526,2.7640379903382946,3.0488993517912863,0.09084332475442122,3.0743010710065146,8.889862220568228,8.662174738290966,132707.8556756746
2011-11-07,15940.006026034616,16081.357161814456,2.2717589063518657,2.768464912214494,3.0537132060513628,0.08896123351098927,3.062071861086554,8.885337101483477,8.646180218080866,132707.08329479757
2011-11-08,15940.802200935423,16080.881260799046,2.2717634483087834,2.769569120966712,3.055030483863247,0.08857687750758167,3.0591801128838254,8.883814179617026,8.64105772684222,132706.78281596865
2011-11-09,15941.257476869261,16080.227595586102,2.271769744947182,2.7704990251946846,3.0562119474964544,0.08832745191032791,3.0569679937685805,8.882211677410524,8.636092289971073,132706.45897645404
2011-11-10,15941.352636935291,16079.399438673778,2.2717773762955473,2.771262273806098,3.057261888215501,0.0882173954874514,3.055479591958237,8.88048321765221,8.631314926260398,132706.10966973082
2011-11-11,15941.071766960404,16078.401250490282,2.271785893097267,2.7718671270052777,3.058184416694801,0.08824864118335865,3.0547527114692734,8.878581306770943,8.626755908609715,132705.73220853845
2011-11-14,15937.86748544639,16074.448297393514,2.2718119593661514,2.772824304275655,3.060227746702807,0.089171616840076,3.0574153814056264,8.871357786232819,8.614674426382209,132704.39700488214
2011-11-15,15935.995956761697,16072.83721384115,2.2718191684746594,2.7728924312766052,3.060681212530804,0.08973705288546856,3.059971485019759,8.868289403985083,8.61126658286521,132703.87135863278
2011-11-16,15933.72445611868,16071.09494939091,2.271824811459733,2.7728546459627053,3.061028278248905,0.09041607911100784,3.0633692311652085,8.864818296899054,8.608207341130115,132703.2984771421
2011-11-17,15931.060065579133,16069.232195048484,2.271828408306434,2.7727240558250448,3.0612739328183403,0.09119615711367372,3.0676007887716206,8.860905507889083,8.605516671047235,132702.67416353544
2011-11-18,15928.013904228259,16067.260444577269,2.271829500390232,2.772514740940252,3.061423664148264,0.09206271526117532,3.0726499938547462,8.856516147915528,8.60321196027703,132701.99437608474
2011-11-21,15916.75544008204,16060.816283938058,2.27181364415813,2.7715703679651518,3.06136167849355,0.09500905705168634,3.0924169045270897,8.840215916918996,8.59874467057159,132699.5867931905
2011-11-22,15912.371945683664,16058.5362994289,2.2718008260948275,2.771207189795972,3.0611958413325793,0.09604203365958165,3.100409154170363,8.833677655173458,8.598099491091487,132698.65231526946
2011-11-23,15907.720136697428,16056.213507089247,2.271783795106305,2.7708509005922206,3.060972169377234,0.09706531230362048,3.109015007264489,8.826573762099823,8.59788228311825,132697.64898763568
2011-11-25,15897.747454549553,16051.496554074454,2.271736460614214,2.7702404004849033,3.060393384041666,0.09899368464900461,3.1278041917545476,8.810691397766911,8.598722487984576,132695.43504866207
2011-11-28,15881.698111960031,16044.45619125051,2.2716318231939434,2.7699078790916,3.0593810899880336,0.10125381357488937,3.1587712519783997,8.782988197882943,8.60304405153027,132691.62169092929
2011-11-29,15876.22882882694,16042.174277016413,2.2715884111482385,2.770045186861586,3.0590616314053043,0.10175121152608678,3.1694862645070057,8.772863216457006,8.605243705862918,132690.2346524642
2011-11-30,15870.7762006153,16039.94682506507,2.2715411601666946,2.7703468118891856,3.0587775798153722,0.10208664582628664,3.1802381311951864,8.762379326856188,8.60778953833696,132688.79991875147
2011-12-01,15888.168405102664,16064.350980034787,2.2720790225885343,2.4358601742549553,2.8223169129136045,0.1020848958849786,3.1714450850163387,8.854263622311947,8.427264708043452,132898.87917307834
2011-12-02,15882.892344434009,16062.268926302686,2.2720253397909964,2.4365646450076857,2.822156257889119,0.1020426465727026,3.181964627965853,8.843266506025405,8.430426101059982,132897.37515420388
