Date,SMA,EMA,STOCH_k,STOCK_d,RSI,MFI,SAR,AD
2010-12-31,342.7455,341.3565254628514,32249.703459308137,33829.94657540104,17.829408020369186,44.19347971500258,867.3932409296418,-109279497490.82065
2010-11-30,334.9495,331.2876836419009,31110.565087876075,32428.370844889152,9.718921153249951,44.785914545135626,878.4433057482347,-119650748116.56015
2010-10-29,325.44399999999996,321.18512242793395,30094.812005049924,31151.69351741138,8.259781319984171,20.73031110968931,890.0569718631994,-130077001564.22545
2010-09-30,311.552,308.70674828528934,28372.593041438624,29859.323378121542,0.0,0.0,902.3027113004633,-140734645517.27774
2010-08-31,292.30800000000005,286.8378321901929,24307.414270032932,27591.606438840492,0.0,0.0,915.4231655264726,-151229640734.11835
2010-07-30,279.246,276.97522146012864,25722.252624212735,26134.086645228093,15.115906420254248,24.555682951330425,929.0204288370021,-140545698045.01553
2010-06-30,267.322,268.4934809734191,25150.176893576223,25059.94792927396,16.09417652411284,47.09638404020505,942.8088374137421,-150936416611.86896
2010-05-28,258.502,264.6223206489461,25685.913175534144,25519.447564441038,23.465703971119126,45.284682842652884,956.821014162017,-140106909201.46317
2010-04-30,253.96999999999997,263.4448804326307,26106.50188064192,25647.530649917433,33.8327625570776,62.91541693452854,971.9724344452574,-129088649237.44366
2010-03-31,252.34999999999997,253.96325362175384,23497.501880641925,25096.63897893933,42.70533141210374,61.653768842167175,986.7568831341625,-140473767791.28522
2010-02-26,241.82399999999998,237.51550241450258,20459.835186025408,23354.612982436418,13.324041811846655,44.55591803715561,1002.3830207968458,-152214183076.97034
2010-01-29,229.9306,222.36466827633507,19203.985804646636,21053.77429043799,12.164861872828808,20.44611666718656,1018.6136812127827,-163490369666.63336
