Date,open,high,low,close,adjusted_close,volume,dividend_amount
2016-08-26,224.17,228.49,218.82,219.99,14.666,13422115,0.0
2016-08-19,226.02,229.5,222.29,225.0,15.0,9462599,0.0
2016-08-12,228.0,231.5375,223.41,225.61,15.0407,10504194,0.0
2016-08-05,235.5,236.63,221.4,230.03,15.3353,19190687,0.0
2016-07-29,222.27,235.28,221.3715,234.79,15.6527,16299604,0.0
2016-07-22,219.64,229.8,218.3,222.27,14.818,16103961,0.0
2016-07-15,219.96,227.5,219.51,220.4,14.6933,18483131,0.0
2016-07-08,209.73,219.81,208.0,216.78,14.452,17782007,0.0
2016-07-01,190.86,218.24,187.87,216.5,14.4333,29670715,0.0
2016-06-24,219.5,223.75,189.73,193.15,12.8767,48984154,0.0
2016-06-17,219.5,225.77,212.53,215.47,14.3647,16234590,0.0
2016-06-10,218.0,240.845,215.45,218.79,14.586,24953754,0.0
2016-06-03,223.04,224.7497,216.89,218.99,14.5993,10033499,0.0
2016-05-27,219.87,225.93,215.18,223.04,14.8693,18971633,0.0
2016-05-20,208.15,220.55,204.02,220.28,14.6853,27283909,0.0
2016-05-13,215.72,216.15,203.6572,207.61,13.8407,20482120,0.0
2016-05-06,241.5,243.19,208.11,214.93,14.3287,33786680,0.0
2016-04-29,253.01,257.38,237.81,240.76,16.0507,18032772,0.0
2016-04-22,252.23,258.31,241.251,253.75,16.9167,22392325,0.0
2016-04-15,251.0,258.99,243.63,254.51,16.9673,27735047,0.0
2016-04-08,249.12,269.34,240.0,250.07,16.6713,51349611,0.0
2016-04-01,231.61,247.9,225.0,237.59,15.8393,35983378,0.0
2016-03-24,235.34,239.88,215.0,227.75,15.1833,19533551,0.0
2016-03-18,212.65,234.48,210.64,232.74,15.516,19257545,0.0
2016-03-11,197.68,213.29,197.4,207.5,13.8333,21059948,0.0
2016-03-04,192.4,204.03,181.5,201.04,13.4027,27391628,0.0
2016-02-26,170.12,192.0,167.84,190.34,12.6893,28255892,0.0
2016-02-19,158.7,172.95,154.11,166.58,11.1053,18265917,0.0
2016-02-12,157.105,163.26,141.05,151.04,10.0693,49859296,0.0
2016-02-05,188.76,199.52,157.7442,162.6,10.84,32825595,0.0
2016-01-29,200.06,203.57,182.41,191.2,12.7467,18725183,0.0
2016-01-22,208.71,210.47,191.25,202.55,13.5033,16167498,0.0
2016-01-15,214.01,214.45,193.38,204.99,13.666,23379136,0.0
2016-01-08,230.72,231.38,210.77,211.0,14.0667,20975335,0.0
2015-12-31,231.49,243.634,225.54,240.01,16.0007,10720553,0.0
2015-12-24,231.69,236.55,228.13,230.57,15.3713,6179925,0.0
2015-12-18,217.51,237.76,214.87,230.46,15.364,16493091,0.0
2015-12-11,227.7,235.63,216.64,217.02,14.468,14230030,0.0
2015-12-04,231.79,238.6,227.66,230.38,15.3587,14888403,0.0
2015-11-27,217.35,232.25,214.6798,231.61,15.4407,10946624,0.0
2015-11-20,206.09,226.19,205.8,220.01,14.6673,14790718,0.0
2015-11-13,232.99,232.99,206.52,207.19,13.8127,18161900,0.0
2015-11-06,208.92,234.5843,207.22,232.36,15.4907,31928932,0.0
2015-10-30,211.38,217.1,203.89,206.93,13.7953,15883413,0.0
2015-10-23,226.5,231.15,202.0,209.09,13.9393,28652034,0.0
2015-10-16,222.99,230.4805,211.13,227.01,15.134,19291010,0.0
2015-10-09,248.84,249.84,218.36,220.69,14.7127,28031307,0.0
2015-10-02,257.35,259.79,234.93,247.57,16.5047,22461718,0.0
2015-09-25,263.98,271.57,255.8,256.91,17.1273,19606869,0.0
2015-09-18,251.1,265.5,249.5,260.62,17.3747,17590274,0.0
2015-09-11,245.05,254.25,244.05,250.24,16.6827,11588887,0.0
2015-09-04,245.77,254.95,236.97,241.93,16.1287,22668096,0.0
2015-08-28,202.79,251.45,195.0,248.48,16.5653,32041553,0.0
2015-08-21,255.56,260.95,230.51,230.77,15.3847,26471998,0.0
2015-08-14,238.15,247.93,232.74,243.15,16.21,21243948,0.0
2015-08-07,266.29,271.0,236.12,242.51,16.1673,29401206,0.0
2015-07-31,262.43,269.3599,250.79,266.15,17.7433,15637207,0.0
2015-07-24,275.0,286.65,260.86,265.41,17.694,19255837,0.0
2015-07-17,262.25,275.54,256.05,274.66,18.3107,13509641,0.0
2015-07-10,278.88,281.69,254.31,259.15,17.2767,22393071,0.0
2015-07-02,261.95,282.45,260.7,280.02,18.668,15830998,0.0
2015-06-26,262.15,271.41,255.69,267.09,17.806,17531828,0.0
2015-06-19,249.7,264.36,246.01,262.51,17.5007,14929489,0.0
2015-06-12,250.85,258.75,248.5,250.69,16.7127,14548989,0.0
2015-06-05,251.41,251.6,245.68,249.14,16.6093,11897012,0.0
2015-05-29,247.68,252.8677,245.05,250.8,16.72,14343448,0.0
2015-05-22,247.0,251.0,241.3721,247.73,16.5153,14976744,0.0
2015-05-15,236.29,249.4,235.31,248.84,16.5893,24899355,0.0
2015-05-08,228.18,239.5,220.25,236.61,15.774,29626547,0.0
