gvkey,permno,adate,qdate,public_date,pcf,dpr,npm,gpm,roa,roe,capital_ratio,de_ratio,cash_ratio,curr_ratio,inv_turn,pay_turn,sale_nwc,rd_sale,staff_sale,accrual,PEG_trailing,TICKER
002176,83443,12/31/2018,06/30/2019,10/31/2019,7.741,0.000,0.111,0.200,0.072,0.077,0.205,0.984,,,11.113,5.827,,0.000,0.000,-0.013,0.843,BRK
002176,83443,12/31/2018,09/30/2019,11/30/2019,8.137,0.000,0.104,0.191,0.067,0.070,0.206,0.990,,,10.693,5.701,,0.000,0.000,-0.014,0.386,BRK
002176,83443,12/31/2018,09/30/2019,12/31/2019,8.366,0.000,0.104,0.191,0.067,0.070,0.206,0.990,,,10.693,5.701,,0.000,0.000,-0.014,0.397,BRK
002176,83443,12/31/2018,09/30/2019,01/31/2020,8.289,0.000,0.104,0.191,0.067,0.070,0.206,0.990,,,10.693,5.701,,0.000,0.000,-0.014,0.393,BRK
064768,84788,12/31/2009,12/31/2009,02/28/2010,16.008,0.000,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.330,10.417,4.210,10.074,0.051,0.000,-0.216,0.796,AMZN
064768,84788,12/31/2009,12/31/2009,03/31/2010,18.389,0.000,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.330,10.417,4.210,10.074,0.051,0.000,-0.216,0.912,AMZN
064768,84788,12/31/2009,12/31/2009,04/30/2010,18.555,0.000,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.330,10.417,4.210,10.074,0.051,0.000,-0.216,0.921,AMZN
064768,84788,12/31/2009,03/31/2010,05/31/2010,20.113,0.000,0.038,0.240,0.193,0.273,0.033,1.399,0.899,1.420,11.726,5.536,12.294,0.050,0.000,-0.177,0.046,AMZN
064768,84788,12/31/2009,03/31/2010,06/30/2010,17.607,0.000,0.038,0.240,0.193,0.273,0.033,1.399,0.899,1.420,11.726,5.536,12.294,0.050,0.000,-0.177,0.040,AMZN
064768,84788,12/31/2009,03/31/2010,07/31/2010,18.991,0.000,0.038,0.240,0.193,0.273,0.033,1.399,0.899,1.420,11.726,5.536,12.294,0.050,0.000,-0.177,0.043,AMZN
064768,84788,12/31/2009,06/30/2010,08/31/2010,21.820,0.000,0.038,0.242,0.181,0.246,0.030,1.324,0.919,1.443,11.512,5.542,11.577,0.050,0.000,-0.134,0.049,AMZN
064768,84788,12/31/2009,06/30/2010,09/30/2010,27.525,0.000,0.038,0.242,0.181,0.246,0.030,1.324,0.919,1.443,11.512,5.542,11.577,0.050,0.000,-0.134,0.062,AMZN
064768,84788,12/31/2009,06/30/2010,10/31/2010,28.947,0.000,0.038,0.242,0.181,0.246,0.030,1.324,0.919,1.443,11.512,5.542,11.577,0.050,0.000,-0.134,0.065,AMZN
064768,84788,12/31/2009,09/30/2010,11/30/2010,30.071,0.000,0.036,0.244,0.171,0.221,0.029,1.266,0.927,1.465,11.025,5.564,10.937,0.051,0.000,-0.122,0.082,AMZN
064768,84788,12/31/2009,09/30/2010,12/31/2010,31.008,0.000,0.036,0.244,0.171,0.221,0.029,1.266,0.927,1.465,11.025,5.564,10.937,0.051,0.000,-0.122,0.085,AMZN
064768,84788,12/31/2009,09/30/2010,01/31/2011,29.224,0.000,0.036,0.244,0.171,0.221,0.029,1.266,0.927,1.465,11.025,5.564,10.937,0.051,0.000,-0.122,0.080,AMZN
064768,84788,12/31/2010,12/31/2010,02/28/2011,22.392,0.000,0.034,0.240,0.127,0.190,0.085,1.738,0.845,1.325,9.681,3.960,10.135,0.051,0.000,-0.144,2.187,AMZN
064768,84788,12/31/2010,12/31/2010,03/31/2011,23.296,0.000,0.034,0.240,0.127,0.190,0.085,1.738,0.845,1.325,9.681,3.960,10.135,0.051,0.000,-0.144,2.273,AMZN
064768,84788,12/31/2010,12/31/2010,04/30/2011,25.326,0.000,0.034,0.240,0.127,0.190,0.085,1.738,0.845,1.325,9.681,3.960,10.135,0.051,0.000,-0.144,2.471,AMZN
064768,84788,12/31/2010,03/31/2011,05/31/2011,29.568,0.000,0.029,0.241,0.146,0.170,0.047,1.352,0.896,1.437,10.628,5.349,11.376,0.053,0.000,-0.131,0.165,AMZN
064768,84788,12/31/2010,03/31/2011,06/30/2011,30.874,0.000,0.029,0.241,0.146,0.170,0.047,1.352,0.896,1.437,10.628,5.349,11.376,0.053,0.000,-0.131,0.172,AMZN
064768,84788,12/31/2010,03/31/2011,07/31/2011,33.591,0.000,0.029,0.241,0.146,0.170,0.047,1.352,0.896,1.437,10.628,5.349,11.376,0.053,0.000,-0.131,0.187,AMZN
064768,84788,12/31/2010,06/30/2011,08/31/2011,30.723,0.000,0.026,0.243,0.139,0.157,0.057,1.389,0.857,1.411,10.299,5.310,12.067,0.056,0.000,-0.134,0.223,AMZN
064768,84788,12/31/2010,06/30/2011,09/30/2011,30.939,0.000,0.026,0.243,0.139,0.157,0.057,1.389,0.857,1.411,10.299,5.310,12.067,0.056,0.000,-0.134,0.224,AMZN
064768,84788,12/31/2010,06/30/2011,10/31/2011,30.533,0.000,0.026,0.243,0.139,0.157,0.057,1.389,0.857,1.411,10.299,5.310,12.067,0.056,0.000,-0.134,0.222,AMZN
064768,84788,12/31/2010,09/30/2011,11/30/2011,28.009,0.000,0.020,0.246,0.125,0.123,0.085,1.443,0.806,1.373,10.048,5.279,13.318,0.059,0.000,-0.130,0.385,AMZN
064768,84788,12/31/2010,09/30/2011,12/31/2011,25.228,0.000,0.020,0.246,0.125,0.123,0.085,1.443,0.806,1.373,10.048,5.279,13.318,0.059,0.000,-0.130,0.346,AMZN
064768,84788,12/31/2010,09/30/2011,01/31/2012,28.342,0.000,0.020,0.246,0.125,0.123,0.085,1.443,0.806,1.373,10.048,5.279,13.318,0.059,0.000,-0.130,0.389,AMZN
064768,84788,12/31/2011,12/31/2011,02/29/2012,20.791,0.000,0.013,0.245,0.091,0.086,0.154,2.259,0.643,1.174,8.857,3.967,18.534,0.061,0.000,-0.148,26.089,AMZN
064768,84788,12/31/2011,12/31/2011,03/31/2012,23.349,0.000,0.013,0.245,0.091,0.086,0.154,2.259,0.643,1.174,8.857,3.967,18.534,0.061,0.000,-0.148,29.402,AMZN
064768,84788,12/31/2011,12/31/2011,04/30/2012,26.768,0.000,0.013,0.245,0.091,0.086,0.154,2.259,0.643,1.174,8.857,3.967,18.534,0.061,0.000,-0.148,33.669,AMZN
064768,84788,12/31/2011,03/31/2012,05/31/2012,31.439,0.000,0.011,0.254,0.113,0.073,0.154,1.703,0.660,1.246,9.447,5.245,19.733,0.064,0.000,-0.125,,AMZN
064768,84788,12/31/2011,03/31/2012,06/30/2012,33.830,0.000,0.011,0.254,0.113,0.073,0.154,1.703,0.660,1.246,9.447,5.245,19.733,0.064,0.000,-0.125,,AMZN
064768,84788,12/31/2011,03/31/2012,07/31/2012,34.568,0.000,0.011,0.254,0.113,0.073,0.154,1.703,0.660,1.246,9.447,5.245,19.733,0.064,0.000,-0.125,,AMZN
064768,84788,12/31/2011,06/30/2012,08/31/2012,34.834,0.000,0.007,0.262,0.115,0.049,0.154,1.828,0.587,1.177,9.218,5.211,27.112,0.067,0.000,-0.137,,AMZN
064768,84788,12/31/2011,06/30/2012,09/30/2012,35.756,0.000,0.007,0.262,0.115,0.049,0.154,1.828,0.587,1.177,9.218,5.211,27.112,0.067,0.000,-0.137,,AMZN
064768,84788,12/31/2011,06/30/2012,10/31/2012,32.741,0.000,0.007,0.262,0.115,0.049,0.154,1.828,0.587,1.177,9.218,5.211,27.112,0.067,0.000,-0.137,,AMZN
064768,84788,12/31/2011,09/30/2012,11/30/2012,33.898,0.000,0.001,0.270,0.119,0.005,0.154,1.974,0.521,1.114,8.947,5.151,40.883,0.071,0.000,-0.153,,AMZN
064768,84788,12/31/2011,09/30/2012,12/31/2012,33.817,0.000,0.001,0.270,0.119,0.005,0.154,1.974,0.521,1.114,8.947,5.151,40.883,0.071,0.000,-0.153,,AMZN
064768,84788,12/31/2011,09/30/2012,01/31/2013,35.832,0.000,0.001,0.270,0.119,0.005,0.154,1.974,0.521,1.114,8.947,5.151,40.883,0.071,0.000,-0.153,,AMZN
064768,84788,12/31/2012,12/31/2012,02/28/2013,28.764,,-0.001,0.275,0.088,-0.005,0.319,2.974,0.602,1.121,8.032,3.704,26.632,0.075,0.000,-0.146,,AMZN
064768,84788,12/31/2012,12/31/2012,03/31/2013,29.008,,-0.001,0.275,0.088,-0.005,0.319,2.974,0.602,1.121,8.032,3.704,26.632,0.075,0.000,-0.146,,AMZN
064768,84788,12/31/2012,12/31/2012,04/30/2013,27.642,,-0.001,0.275,0.088,-0.005,0.319,2.974,0.602,1.121,8.032,3.704,26.632,0.075,0.000,-0.146,,AMZN
064768,84788,12/31/2012,03/31/2013,05/31/2013,28.863,,-0.001,0.291,0.133,-0.011,0.292,2.307,0.519,1.099,8.690,4.935,45.560,0.078,0.000,-0.173,,AMZN
064768,84788,12/31/2012,03/31/2013,06/30/2013,29.888,,-0.001,0.291,0.133,-0.011,0.292,2.307,0.519,1.099,8.690,4.935,45.560,0.078,0.000,-0.173,,AMZN
064768,84788,12/31/2012,03/31/2013,07/31/2013,32.412,,-0.001,0.291,0.133,-0.011,0.292,2.307,0.519,1.099,8.690,4.935,45.560,0.078,0.000,-0.173,,AMZN
064768,84788,12/31/2012,06/30/2013,08/31/2013,28.326,,-0.002,0.300,0.132,-0.013,0.281,2.445,0.528,1.104,8.542,4.832,42.189,0.082,0.000,-0.172,,AMZN
064768,84788,12/31/2012,06/30/2013,09/30/2013,31.595,,-0.002,0.300,0.132,-0.013,0.281,2.445,0.528,1.104,8.542,4.832,42.189,0.082,0.000,-0.172,,AMZN
064768,84788,12/31/2012,06/30/2013,10/31/2013,36.767,,-0.002,0.300,0.132,-0.013,0.281,2.445,0.528,1.104,8.542,4.832,42.189,0.082,0.000,-0.172,,AMZN
064768,84788,12/31/2012,09/30/2013,11/30/2013,36.194,0.000,0.002,0.308,0.131,0.016,0.273,2.554,0.537,1.109,8.477,4.805,39.939,0.086,0.000,-0.167,1.608,AMZN
064768,84788,12/31/2012,09/30/2013,12/31/2013,36.771,0.000,0.002,0.308,0.131,0.016,0.273,2.554,0.537,1.109,8.477,4.805,39.939,0.086,0.000,-0.167,1.629,AMZN
064768,84788,12/31/2012,09/30/2013,01/31/2014,33.092,0.000,0.002,0.308,0.131,0.016,0.273,2.554,0.537,1.109,8.477,4.805,39.939,0.086,0.000,-0.167,1.465,AMZN
064768,84788,12/31/2013,12/31/2013,02/28/2014,30.416,0.000,0.004,0.306,0.092,0.030,0.347,3.121,0.542,1.072,7.689,3.730,45.260,0.088,0.000,-0.143,,AMZN
064768,84788,12/31/2013,12/31/2013,03/31/2014,28.261,0.000,0.004,0.306,0.092,0.030,0.347,3.121,0.542,1.072,7.689,3.730,45.260,0.088,0.000,-0.143,,AMZN
064768,84788,12/31/2013,12/31/2013,04/30/2014,25.562,0.000,0.004,0.306,0.092,0.030,0.347,3.121,0.542,1.072,7.689,3.730,45.260,0.088,0.000,-0.143,,AMZN
064768,84788,12/31/2013,03/31/2014,05/31/2014,26.908,0.000,0.004,0.323,0.135,0.033,0.276,2.642,0.502,1.074,8.256,4.844,58.257,0.092,0.000,-0.152,,AMZN
064768,84788,12/31/2013,03/31/2014,06/30/2014,28.073,0.000,0.004,0.323,0.135,0.033,0.276,2.642,0.502,1.074,8.256,4.844,58.257,0.092,0.000,-0.152,,AMZN
064768,84788,12/31/2013,03/31/2014,07/31/2014,27.056,0.000,0.004,0.323,0.135,0.033,0.276,2.642,0.502,1.074,8.256,4.844,58.257,0.092,0.000,-0.152,,AMZN
064768,84788,12/31/2013,06/30/2014,08/31/2014,29.407,0.000,0.002,0.331,0.135,0.019,0.267,2.679,0.483,1.050,8.154,4.841,85.656,0.096,0.000,-0.146,,AMZN
064768,84788,12/31/2013,06/30/2014,09/30/2014,28.025,0.000,0.002,0.331,0.135,0.019,0.267,2.679,0.483,1.050,8.154,4.841,85.656,0.096,0.000,-0.146,,AMZN
064768,84788,12/31/2013,06/30/2014,10/31/2014,26.550,0.000,0.002,0.331,0.135,0.019,0.267,2.679,0.483,1.050,8.154,4.841,85.656,0.096,0.000,-0.146,,AMZN
064768,84788,12/31/2013,09/30/2014,11/30/2014,27.483,0.000,-0.003,0.337,0.125,-0.021,0.262,2.775,0.445,1.004,8.055,4.818,977.032,0.100,0.000,-0.159,,AMZN
064768,84788,12/31/2013,09/30/2014,12/31/2014,25.262,0.000,-0.003,0.337,0.125,-0.021,0.262,2.775,0.445,1.004,8.055,4.818,977.032,0.100,0.000,-0.159,,AMZN
064768,84788,12/31/2013,09/30/2014,01/31/2015,28.859,0.000,-0.003,0.337,0.125,-0.021,0.262,2.775,0.445,1.004,8.055,4.818,977.032,0.100,0.000,-0.159,,AMZN
064768,84788,12/31/2014,12/31/2014,02/28/2015,25.858,,-0.003,0.335,0.083,-0.022,0.538,4.074,0.620,1.115,7.530,3.801,27.482,0.104,0.000,-0.150,,AMZN
064768,84788,12/31/2014,12/31/2014,03/31/2015,25.343,,-0.003,0.335,0.083,-0.022,0.538,4.074,0.620,1.115,7.530,3.801,27.482,0.104,0.000,-0.150,,AMZN
064768,84788,12/31/2014,12/31/2014,04/30/2015,28.707,,-0.003,0.335,0.083,-0.022,0.538,4.074,0.620,1.115,7.530,3.801,27.482,0.104,0.000,-0.150,,AMZN
064768,84788,12/31/2014,03/31/2015,05/31/2015,25.479,,-0.004,0.359,0.132,-0.038,0.388,3.298,0.507,1.041,7.956,4.706,98.966,0.109,0.000,-0.188,,AMZN
064768,84788,12/31/2014,03/31/2015,06/30/2015,25.896,,-0.004,0.359,0.132,-0.038,0.388,3.298,0.507,1.041,7.956,4.706,98.966,0.109,0.000,-0.188,,AMZN
064768,84788,12/31/2014,03/31/2015,07/31/2015,31.965,,-0.004,0.359,0.132,-0.038,0.388,3.298,0.507,1.041,7.956,4.706,98.966,0.109,0.000,-0.188,,AMZN
064768,84788,12/31/2014,06/30/2015,08/31/2015,26.713,,-0.002,0.371,0.142,-0.017,0.423,3.516,0.542,1.064,7.920,4.650,61.891,0.113,0.000,-0.195,,AMZN
064768,84788,12/31/2014,06/30/2015,09/30/2015,26.735,,-0.002,0.371,0.142,-0.017,0.423,3.516,0.542,1.064,7.920,4.650,61.891,0.113,0.000,-0.195,,AMZN
064768,84788,12/31/2014,06/30/2015,10/31/2015,32.672,,-0.002,0.371,0.142,-0.017,0.423,3.516,0.542,1.064,7.920,4.650,61.891,0.113,0.000,-0.195,,AMZN
064768,84788,12/31/2014,09/30/2015,11/30/2015,31.725,0.000,0.003,0.383,0.158,0.029,0.448,3.655,0.586,1.105,7.730,4.618,37.765,0.115,0.000,-0.187,,AMZN
064768,84788,12/31/2014,09/30/2015,12/31/2015,32.408,0.000,0.003,0.383,0.158,0.029,0.448,3.655,0.586,1.105,7.730,4.618,37.765,0.115,0.000,-0.187,,AMZN
064768,84788,12/31/2014,09/30/2015,01/31/2016,28.136,0.000,0.003,0.383,0.158,0.029,0.448,3.655,0.586,1.105,7.730,4.618,37.765,0.115,0.000,-0.187,,AMZN
064768,84788,12/31/2015,12/31/2015,02/29/2016,21.827,0.000,0.006,0.376,0.122,0.045,0.514,3.890,0.584,1.076,7.200,3.728,41.556,0.117,0.000,-0.189,,AMZN
064768,84788,12/31/2015,12/31/2015,03/31/2016,23.507,0.000,0.006,0.376,0.122,0.045,0.514,3.890,0.584,1.076,7.200,3.728,41.556,0.117,0.000,-0.189,,AMZN
064768,84788,12/31/2015,12/31/2015,04/30/2016,26.108,0.000,0.006,0.376,0.122,0.045,0.514,3.890,0.584,1.076,7.200,3.728,41.556,0.117,0.000,-0.189,,AMZN
064768,84788,12/31/2015,03/31/2016,05/31/2016,30.290,0.000,0.010,0.397,0.177,0.094,0.461,3.495,0.569,1.085,7.547,4.543,47.395,0.117,0.000,-0.177,,AMZN
064768,84788,12/31/2015,03/31/2016,06/30/2016,30.127,0.000,0.010,0.397,0.177,0.094,0.461,3.495,0.569,1.085,7.547,4.543,47.395,0.117,0.000,-0.177,,AMZN
064768,84788,12/31/2015,03/31/2016,07/31/2016,31.951,0.000,0.010,0.397,0.177,0.094,0.461,3.495,0.569,1.085,7.547,4.543,47.395,0.117,0.000,-0.177,,AMZN
064768,84788,12/31/2015,06/30/2016,08/31/2016,28.651,0.000,0.016,0.403,0.189,0.145,0.471,3.341,0.563,1.082,7.507,4.499,49.614,0.117,0.000,-0.180,,AMZN
064768,84788,12/31/2015,06/30/2016,09/30/2016,31.250,0.000,0.016,0.403,0.189,0.145,0.471,3.341,0.563,1.082,7.507,4.499,49.614,0.117,0.000,-0.180,,AMZN
064768,84788,12/31/2015,06/30/2016,10/31/2016,29.488,0.000,0.016,0.403,0.189,0.145,0.471,3.341,0.563,1.082,7.507,4.499,49.614,0.117,0.000,-0.180,,AMZN
064768,84788,12/31/2015,09/30/2016,11/30/2016,24.423,0.000,0.016,0.406,0.190,0.145,0.480,3.203,0.564,1.077,7.587,4.426,53.082,0.118,0.000,-0.196,1.546,AMZN
064768,84788,12/31/2015,09/30/2016,12/31/2016,24.494,0.000,0.016,0.406,0.190,0.145,0.480,3.203,0.564,1.077,7.587,4.426,53.082,0.118,0.000,-0.196,1.544,AMZN
064768,84788,12/31/2015,09/30/2016,01/31/2017,26.908,0.000,0.016,0.406,0.190,0.145,0.480,3.203,0.564,1.077,7.587,4.426,53.082,0.118,0.000,-0.196,1.696,AMZN
064768,84788,12/31/2016,12/31/2016,02/28/2017,24.546,0.000,0.017,0.398,0.144,0.139,0.441,3.325,0.593,1.045,7.547,3.637,69.205,0.118,0.000,-0.189,,AMZN
064768,84788,12/31/2016,12/31/2016,03/31/2017,25.772,0.000,0.017,0.398,0.144,0.139,0.441,3.325,0.593,1.045,7.547,3.637,69.205,0.118,0.000,-0.189,,AMZN
064768,84788,12/31/2016,12/31/2016,04/30/2017,26.888,0.000,0.017,0.398,0.144,0.139,0.441,3.325,0.593,1.045,7.547,3.637,69.205,0.118,0.000,-0.189,,AMZN
064768,84788,12/31/2016,03/31/2017,05/31/2017,27.944,0.000,0.018,0.417,0.186,0.150,0.446,2.990,0.571,1.061,7.851,4.253,65.028,0.122,0.000,-0.200,,AMZN
064768,84788,12/31/2016,03/31/2017,06/30/2017,27.311,0.000,0.018,0.417,0.186,0.150,0.446,2.990,0.571,1.061,7.851,4.253,65.028,0.122,0.000,-0.200,,AMZN
064768,84788,12/31/2016,03/31/2017,07/31/2017,27.891,0.000,0.018,0.417,0.186,0.150,0.446,2.990,0.571,1.061,7.851,4.253,65.028,0.122,0.000,-0.200,,AMZN
064768,84788,12/31/2016,06/30/2017,08/31/2017,27.108,0.000,0.013,0.423,0.174,0.102,0.438,2.942,0.562,1.043,7.831,4.196,90.655,0.127,0.000,-0.199,,AMZN
064768,84788,12/31/2016,06/30/2017,09/30/2017,26.666,0.000,0.013,0.423,0.174,0.102,0.438,2.942,0.562,1.043,7.831,4.196,90.655,0.127,0.000,-0.199,,AMZN
064768,84788,12/31/2016,06/30/2017,10/31/2017,30.650,0.000,0.013,0.423,0.174,0.102,0.438,2.942,0.562,1.043,7.831,4.196,90.655,0.127,0.000,-0.199,,AMZN
064768,84788,12/31/2016,09/30/2017,11/30/2017,33.869,0.000,0.012,0.428,0.170,0.094,0.490,3.136,0.553,1.036,7.793,4.149,107.097,0.129,0.000,-0.169,0.161,AMZN
064768,84788,12/31/2016,09/30/2017,12/31/2017,33.660,0.000,0.012,0.428,0.170,0.094,0.490,3.136,0.553,1.036,7.793,4.149,107.097,0.129,0.000,-0.169,0.160,AMZN
064768,84788,12/31/2016,09/30/2017,01/31/2018,41.954,0.000,0.012,0.428,0.170,0.094,0.490,3.136,0.553,1.036,7.793,4.149,107.097,0.129,0.000,-0.169,0.199,AMZN
064768,84788,12/31/2017,12/31/2017,02/28/2018,39.761,0.000,0.017,0.420,0.122,0.125,0.578,3.739,0.558,1.040,7.496,3.594,76.865,0.127,0.000,-0.143,,AMZN
064768,84788,12/31/2017,12/31/2017,03/31/2018,38.080,0.000,0.017,0.420,0.122,0.125,0.578,3.739,0.558,1.040,7.496,3.594,76.865,0.127,0.000,-0.143,,AMZN
064768,84788,12/31/2017,12/31/2017,04/30/2018,41.224,0.000,0.017,0.420,0.122,0.125,0.578,3.739,0.558,1.040,7.496,3.594,76.865,0.127,0.000,-0.143,,AMZN
064768,84788,12/31/2017,03/31/2018,05/31/2018,43.368,0.000,0.020,0.443,0.173,0.160,0.548,3.304,0.537,1.037,7.841,4.119,108.980,0.127,0.000,-0.132,,AMZN
064768,84788,12/31/2017,03/31/2018,06/30/2018,45.401,0.000,0.020,0.443,0.173,0.160,0.548,3.304,0.537,1.037,7.841,4.119,108.980,0.127,0.000,-0.132,,AMZN
064768,84788,12/31/2017,03/31/2018,07/31/2018,47.547,0.000,0.020,0.443,0.173,0.160,0.548,3.304,0.537,1.037,7.841,4.119,108.980,0.127,0.000,-0.132,,AMZN
064768,84788,12/31/2017,06/30/2018,08/31/2018,44.922,0.000,0.030,0.454,0.185,0.232,0.560,3.267,0.541,1.050,7.858,4.113,80.951,0.126,0.000,-0.131,,AMZN
064768,84788,12/31/2017,06/30/2018,09/30/2018,44.362,0.000,0.030,0.454,0.185,0.232,0.560,3.267,0.541,1.050,7.858,4.113,80.951,0.126,0.000,-0.131,,AMZN
064768,84788,12/31/2017,06/30/2018,10/31/2018,35.756,0.000,0.030,0.454,0.185,0.232,0.560,3.267,0.541,1.050,7.858,4.113,80.951,0.126,0.000,-0.131,,AMZN
064768,84788,12/31/2017,09/30/2018,11/30/2018,31.081,0.000,0.040,0.465,0.202,0.297,0.537,3.017,0.549,1.063,7.923,4.060,66.259,0.124,0.000,-0.136,0.016,AMZN
064768,84788,12/31/2017,09/30/2018,12/31/2018,27.620,0.000,0.040,0.465,0.202,0.297,0.537,3.017,0.549,1.063,7.923,4.060,66.259,0.124,0.000,-0.136,0.014,AMZN
064768,84788,12/31/2017,09/30/2018,01/31/2019,31.750,0.000,0.040,0.465,0.202,0.297,0.537,3.017,0.549,1.063,7.923,4.060,66.259,0.124,0.000,-0.136,0.016,AMZN
064768,84788,12/31/2018,12/31/2018,02/28/2019,26.248,0.000,0.043,0.455,0.169,0.273,0.477,2.735,0.609,1.098,7.768,3.506,34.707,0.124,0.000,-0.140,0.448,AMZN
064768,84788,12/31/2018,12/31/2018,03/31/2019,28.517,0.000,0.043,0.455,0.169,0.273,0.477,2.735,0.609,1.098,7.768,3.506,34.707,0.124,0.000,-0.140,0.487,AMZN
064768,84788,12/31/2018,12/31/2018,04/30/2019,30.872,0.000,0.043,0.455,0.169,0.273,0.477,2.735,0.609,1.098,7.768,3.506,34.707,0.124,0.000,-0.140,0.527,AMZN
064768,84788,12/31/2018,03/31/2019,05/31/2019,25.434,0.000,0.050,0.479,0.223,0.319,0.513,2.724,0.576,1.087,7.966,4.003,46.705,0.124,0.000,-0.150,0.030,AMZN
064768,84788,12/31/2018,03/31/2019,06/30/2019,27.225,0.000,0.050,0.479,0.223,0.319,0.513,2.724,0.576,1.087,7.966,4.003,46.705,0.124,0.000,-0.150,0.032,AMZN
064768,84788,12/31/2018,03/31/2019,07/31/2019,26.875,0.000,0.050,0.479,0.223,0.319,0.513,2.724,0.576,1.087,7.966,4.003,46.705,0.124,0.000,-0.150,0.032,AMZN
064768,84788,12/31/2018,06/30/2019,08/31/2019,24.388,0.000,0.048,0.484,0.216,0.289,0.514,2.670,0.588,1.094,7.733,3.913,41.803,0.126,0.000,-0.148,0.036,AMZN
064768,84788,12/31/2018,06/30/2019,09/30/2019,23.850,0.000,0.048,0.484,0.216,0.289,0.514,2.670,0.588,1.094,7.733,3.913,41.803,0.126,0.000,-0.148,0.035,AMZN
064768,84788,12/31/2018,06/30/2019,10/31/2019,24.449,0.000,0.048,0.484,0.216,0.289,0.514,2.670,0.588,1.094,7.733,3.913,41.803,0.126,0.000,-0.148,0.036,AMZN
064768,84788,12/31/2018,09/30/2019,11/30/2019,25.270,0.000,0.043,0.486,0.204,0.245,0.515,2.628,0.601,1.097,7.750,3.939,40.107,0.128,0.000,-0.137,0.032,AMZN
064768,84788,12/31/2018,09/30/2019,12/31/2019,26.045,0.000,0.043,0.486,0.204,0.245,0.515,2.628,0.601,1.097,7.750,3.939,40.107,0.128,0.000,-0.137,0.033,AMZN
064768,84788,12/31/2018,09/30/2019,01/31/2020,28.302,0.000,0.043,0.486,0.204,0.245,0.515,2.628,0.601,1.097,7.750,3.939,40.107,0.128,0.000,-0.137,0.036,AMZN
117768,86580,01/31/2009,10/31/2009,02/28/2010,22.813,,-0.123,0.347,0.010,-0.143,0.011,0.416,1.746,2.672,5.189,6.132,2.072,0.320,0.000,-0.220,,NVDA
117768,86580,01/31/2010,01/31/2010,03/31/2010,20.297,,-0.020,0.386,0.096,-0.026,0.009,0.345,2.203,3.163,4.703,6.514,1.961,0.273,0.000,-0.160,-4.063,NVDA
117768,86580,01/31/2010,01/31/2010,04/30/2010,18.428,,-0.020,0.386,0.096,-0.026,0.009,0.345,2.203,3.163,4.703,6.514,1.961,0.273,0.000,-0.160,-3.669,NVDA
117768,86580,01/31/2010,01/31/2010,05/31/2010,15.413,,-0.020,0.386,0.096,-0.026,0.009,0.345,2.203,3.163,4.703,6.514,1.961,0.273,0.000,-0.160,-3.069,NVDA
117768,86580,01/31/2010,04/30/2010,06/30/2010,17.169,0.000,0.074,0.420,0.168,0.110,0.010,0.388,1.980,2.923,6.662,6.700,2.289,0.225,0.000,-0.020,,NVDA
117768,86580,01/31/2010,04/30/2010,07/31/2010,15.502,0.000,0.074,0.420,0.168,0.110,0.010,0.388,1.980,2.923,6.662,6.700,2.289,0.225,0.000,-0.020,,NVDA
117768,86580,01/31/2010,04/30/2010,08/31/2010,15.730,0.000,0.074,0.420,0.168,0.110,0.010,0.388,1.980,2.923,6.662,6.700,2.289,0.225,0.000,-0.020,,NVDA
117768,86580,01/31/2010,07/31/2010,09/30/2010,27.997,0.000,0.064,0.427,0.162,0.091,0.009,0.362,2.118,3.138,5.929,6.954,2.125,0.228,0.000,-0.001,,NVDA
117768,86580,01/31/2010,07/31/2010,10/31/2010,29.159,0.000,0.064,0.427,0.162,0.091,0.009,0.362,2.118,3.138,5.929,6.954,2.125,0.228,0.000,-0.001,,NVDA
117768,86580,01/31/2010,07/31/2010,11/30/2010,33.013,0.000,0.064,0.427,0.162,0.091,0.009,0.362,2.118,3.138,5.929,6.954,2.125,0.228,0.000,-0.001,,NVDA
117768,86580,01/31/2010,10/31/2010,12/31/2010,28.828,0.000,0.058,0.440,0.163,0.078,0.008,0.344,2.277,3.350,5.322,6.515,1.945,0.233,0.000,-0.026,,NVDA
117768,86580,01/31/2010,10/31/2010,01/31/2011,45.360,0.000,0.058,0.440,0.163,0.078,0.008,0.344,2.277,3.350,5.322,6.515,1.945,0.233,0.000,-0.026,,NVDA
117768,86580,01/31/2010,10/31/2010,02/28/2011,42.970,0.000,0.058,0.440,0.163,0.078,0.008,0.344,2.277,3.350,5.322,6.515,1.945,0.233,0.000,-0.026,,NVDA
117768,86580,01/31/2011,01/31/2011,03/31/2011,16.256,0.000,0.071,0.449,0.143,0.086,0.007,0.413,2.642,3.423,5.776,6.241,1.551,0.240,0.000,-0.105,,NVDA
117768,86580,01/31/2011,01/31/2011,04/30/2011,17.765,0.000,0.071,0.449,0.143,0.086,0.007,0.413,2.642,3.423,5.776,6.241,1.551,0.240,0.000,-0.105,,NVDA
117768,86580,01/31/2011,01/31/2011,05/31/2011,17.801,0.000,0.071,0.449,0.143,0.086,0.007,0.413,2.642,3.423,5.776,6.241,1.551,0.240,0.000,-0.105,,NVDA
