Date,gdpr1,gdpr2,cpi,bond20yr,bond30yr,fedfunds,cpir,wpir,unemp,employ
2017-11-15,18041.73881191608,18294.882570781952,2.4724806192231514,2.720635012122125,2.900171850607346,1.1410023376653424,2.1491712298055448,4.536843376000689,4.199237288408248,147362.59653804818
2017-11-16,18036.91880951253,18292.816529187454,2.4724426428841295,2.7283607353107073,2.908335352471386,1.153676539494886,2.1513547279777745,4.548920836829796,4.199397509606977,147361.0623669813
2017-11-17,18032.24606074175,18290.799122674503,2.4724070415005874,2.7353874788177137,2.9159126725573614,1.166764465332234,2.1533747743340617,4.55926215238223,4.19963103811659,147359.6967976827
2017-11-18,18027.766271284174,18288.838883724475,2.4723740511380115,2.741673089526407,2.922856587830764,1.1801723069257923,2.155204098831268,4.567782845421188,4.199937490608326,147358.51434507483
2017-11-19,18023.525760947705,18286.944371331563,2.472343908514644,2.7471808999777285,2.9291248086209376,1.193803927380283,2.1568167423223743,4.57442046902384,4.200315358265072,147357.5286158569
2017-11-20,18019.571105220566,18285.124126934094,2.4723168501906896,2.7518800633951677,2.9346803429260198,1.2075616443935122,2.1581883717235186,4.579135173134813,4.200762038557054,147356.75220308674
2017-11-21,18015.948766172784,18283.386627661293,2.47229311169369,2.755745838827628,2.9394918153198732,1.2213470244792273,2.159296587906037,4.581909999154186,4.201273879414794,147356.19658610984
2017-11-22,18012.704715794724,18281.74023719231,2.472272926578848,2.7587598237536852,2.943533737566522,1.235061681054555,2.1601212231926086,4.582750899042592,4.2018462352028605,147355.87203660855
2017-11-23,18009.88405497832,18280.193154562927,2.4722565254237954,2.760910131963657,2.94678672847976,1.2486080692683064,2.1606446253806277,4.581686478575361,4.202473533774084,147355.78753151256
2017-11-24,18007.530631435024,18278.753361291336,2.4722441347581228,2.76219151502958,2.949237681020857,1.2618902705120563,2.1608519252903595,4.578767467536077,4.203149353768511,147355.9506734737
2017-11-25,18005.686659902924,18277.42856722683,2.4722359759288612,2.762605426182857,2.950879875101374,1.274814759688434,2.160731284939921,4.574065922772512,4.203866511215617,147356.36761956388
2017-11-26,18004.392348023044,18276.226155554363,2.4722322639040524,2.7621600259403185,2.9517130350467182,1.2872911485088392,2.1602741235830485,4.567674173109689,4.204617154403266,147357.04301880614
2017-11-27,18003.685531260937,18275.153127412712,2.4722332060175245,2.7608701293468294,2.9517433311746046,1.2992328983536083,2.159475319008005,4.55970351809174,4.205392865893572,147357.97995909455
2017-11-28,18003.60132021412,18274.216046604615,2.4722390006590387,2.758757095231503,2.950983325446454,1.3105579965485903,2.158333381685635,4.550282695372924,4.206184770494941,147359.17992399845
2017-11-29,18004.171763578564,18273.42098489323,2.472249835914998,2.7558486584000716,2.9494518616542553,1.3211895902897084,2.1568505995699816,4.53955613426685,4.2069836479419696,147360.64275988363
2017-11-30,18005.425529948796,18272.773468390205,2.4722658881660156,2.752178706203167,2.9471739011058555,1.33105657287737,2.1550331515942767,4.527682015461444,4.207780048990948,147362.36665371482
2017-12-01,18041.425633407307,18309.186541229734,2.4777852702935554,2.627016067909225,2.7777051164165862,1.2938125337522086,2.1540119641437054,4.5147434880763,4.095594975320197,147500.34511293436
2017-12-02,18044.117074326034,18308.848252943295,2.477812231634787,2.621947920402625,2.77403237842113,1.301962569886947,2.15155965322666,4.501093095051747,4.09635775163089,147502.57900101994
2017-12-03,18047.554726736435,18308.670305286658,2.477844854368259,2.6162538103745874,2.7697223058975506,1.3091742000235627,2.148815190886702,4.486830366297357,4.097089514277778,147505.05849540085
2017-12-04,18051.751036540896,18308.655545358964,2.477883253443243,2.6099889666398473,2.7648216578719427,1.3154040515448266,2.1458007755065838,4.472146029392164,4.0977810808819015,147507.77514574165
